baetniuj	别扭；闹情绪\n（见ngaetngeuj） （小孩或妇女）闹别扭或发脾气\n
baetrieng	（见bungjbauq;bungj） 奉承；谄媚\n
baeu	螃蟹\n（见mbaeu） ［语气词］吗 Mwngz bae ～？你去吗？\n
baeubing	寄生蟹［腹部有寄生虫的一种螃蟹］\n
baeuyouz	软壳螃蟹\n
baeuz	（见rungj） 怀抱；怀中；胸前\n
baeuzmuengx	［方］daehmuengx 网袋\n
baeuj	［方］ （物体）短而圆\n
baeux	（见noengq） 茁壮；肥壮［指小孩和动物］\n
baeuq	（见gyagoeng） 翁；家公\n
baeuqcaeq	布置\n
baeuqfiz	（见yoekfeiz） 煽动；挑动\n
baeuqgeq	（见goenglaux） 老头儿；老汉\n
baeuqyah	（见gvanbaz） 夫妻；夫妇\n
baeuh	［方］duq 戽［用手掌戽］\n（见buet） 泼（水）\n抛\n
baeuhyungz	牛的一种病［俗称水肿病］\n
bag	［方］giek 劈 ～fwnz 劈柴\n［方］mbaeq;mbaj 癫；疯\n［方］fwq;gvax;canj;gyuj 俯冲\n［方］cek;gik 劈；（雷）劈\n
baglaih	（见gyo'ndaej） 多亏；幸亏\n
bagsaj	（见suj） 锁子\n
bagseng	（见dakseng） 托生；投生；投胎［迷信语］\n
baiz	①（）排（人）［军队的编制］ ②排列\n牌子\n牌［一种赌具］\n排行\n（见buiz） 供（神）\n
baizbae	（见baizfangh）牌坊［旧时用来宣扬封建礼教所谓忠孝节义的人物］\n
baizbit	排笔\n
baizcangz	［方］yungzgvaekgvaek 阔气；排场\n
baizcece	［方］指人或东西一个接一个地排着\n
baizciuq	牌照\n
baizeij	（见eij） 椅子\n
baizfangh	［方］baizbae 牌坊［旧时用来宣扬封建礼教所谓忠孝节义的人物］\n
baizgiuz	排球\n
baizgouj	牌九［一种赌具］\n
baizgyaq	牌价\n
baizhauh	牌号\n
baizlele	［方］指小孩或东西一个接一个地排着\n
baizlienh	排练\n
baizloengx	［与baizsieng同］箱子的锁瓣\n
baizlouz	牌楼\n
baizsieng	［方］baka;vanxsieng 箱子的锁瓣\n
baizvih	牌位\n
baij	摆；摆设 Dawz gij doenghyiengh neix ～ ndei dwk。把这些东西摆好。\n［方］naenj 捉弄［对人开玩笑，使之为难］\n①（党）派 ②（委）派\n（见baengz） 布；棉布；布帛；布匹\n（见bup） （往墙上）摔（泥浆）\n（见gyuek） （猪或牛）在烂泥中打滚\n（见led） 掭［如用毛笔蘸墨后斜着在砚台上理顺笔毛或除去多余的墨汁］\n
baijbak	［方］马马虎虎地摆放\n
baijbawq	①随便地摆放 ②很快地摆放\n
baijbouh	①摆布；操纵；支配 ②安排；布置；部署；布局\n
baijdagaeq	（见man） 壮锦\n
baijdaeuz	气派；派头\n
baijga	（见fajdin）脚掌\n
baijgat	（见vaj） 旧布片；碎布片\n
baijgung	（见faiqgung） 弹过的棉花\n
baijhoengq	虚设\n
baijloengh	摆弄\n
baijmienh	装门面\n
baijmuiq	（见faiqngveih） 籽棉\n
baijmyok	（见baengzva） 花布\n
baijnaj	摆门面\n
baijok	展出；展现\n
baijrairai	［方］指很多东西乱七八糟摆放着 Ndaw ranz doxgaiq ～。家里的东西乱七八糟地摆放着。\n
baijsei	（见baengzsei） 丝布；丝绸\n
baijvangx	（见canghongx） 设圈套；设陷阱（书中误为陷井－［honghlaj］）\n
baijyouz	（见baengzyouz） 油布\n
baix	因长期患软骨病而形成的肌肉软弱无力\n
baiq	①拜 ②叩头\n［方］baet （植物）一起一伏的摆动\n
baiqcieng	（见baiqnienz） 拜年\n
baiqdalaep	（见raninz）瞌睡；打瞌睡\n
baiqdangz	拜堂\n
baiqduegdueg	［方］打瞌睡的样子［时间较长］\n
baiqfug	拜服；佩服；崇拜\n
baiqgeiq	（见geiq） 拜寄为别人的子女\n
baiqlaeujninz	（见raninz） 瞌睡；打瞌睡\n
baiqngoekngoek	［方］打瞌睡的样子［时间较短］\n
baiqnienz	［方］baiqcieng 拜年\n
baiqraen	拜访；拜谒；拜见\n
baiqsax	［方］打瞌睡的样子\n
baiqsang	（见diuqhauq） 吊唁；吊孝\n
baiqsouh	拜寿\n
baih	败；失败\n方；边；面 ～haenx 那边 ～naj 前面\n
baihbaek	北方；北面；北边；北部\n
baihde	［与doiqfueng同］ 对方\n
baihdoeng	东方；东面；东边；东部\n
baihdoiq	败退\n
baihgvaz	［方］baihsa;mbiengjgvaz 右边\n
baihgwnz	［方］daenhdingz 上级\n上面；上边\n
baihgya	败家\n
baihlaj	［方］daenhdawj 下级\n①下面；下边 ②下层\n以下［表示次序］\n
baihlaeng	后方\n①背脊 ②背后 ③后面\n（见raeblaeng） ①背后；后边 ②暗地里\n幕后\n
baihnaj	［方］baengxnaj 前面；前边；面前\n前景\n
baihnamz	［方］mbiengjnamz 南方；南面；南部；南边\n
baihndaw	里面\n以内\n
baihrog	外面；外边\n外表；外部；外观；外貌\n
baihsa	（见baihgvaz） 右边\n
baihsadsad	［方］溃败\n
baihsae	西方；西边；西面；西部\n
baihsaiq	（见lozboz） 破产；没落；衰败；破落；落魄\n
baihswix	［方］mbiengjswix 左边\n
baihvaih	败坏（名誉）\n
baih'wnq	［方］lingh'wnq;mwnqwnq 那里；别处\n
bak	百；佰\n嘴；口；口腔\n［方］（用斧）修削\n［方］口径\n（见ciuq） ①（）个（补疤） ②（）个（漏洞）\n
baka	（见baizsieng） 箱子的锁瓣\n
bakajsaengx	（见ngoemxngwd） 哑口无言\n
bakaek	（见aek） 胸；胸膛；胸怀\n
bakbam	楼口\n
bakbamz	嘴笨\n
bakbit	笔嘴；笔尖儿\n
bakboenh	（见baknaek） 沉默寡言\n
bakbouq	（见bouq） 店；铺子；馆子\n
bakbumj	［方］bakgoep;bakbwnq 嘴笨\n
bakbwnq	（见bakbumj） 嘴笨\n
bakbya	山口\n
bakbyaengq	［方］bakfed 直言不讳\n
bakbyoengq	［方］bakmyep;bakcot;bakmyag ①嘴快［有话留不住，马上说出来］ ②开口伤人\n
bakcax	［方］bakmid 刀口；刀刃\n
bakcab	［方］doucab;cab 闸门\n
bakcae	犁嘴\n
bakcam	追问\n
bakcauq	［与ranzdajcawj同］［方］cizfangz;ranzcaz;baksaeuq;ranzsaeuq 厨房 （此词不妥，bakcauq灶口，ranzcauq厨房－［honghlaj］）\n
bakcet	（见feuh） 不自觉地泄漏秘密\n
bakcij	［方］gaenqneuq;gaenqnauq;mehnex;maknoemz;baknoux 奶头；乳头\n
bakcit	嘴淡［胃口不好］\n
bakcongh	洞口\n
bakcot	（见bakbyoengq） 嘴快\n
bakcumh	［方］噘嘴［愤怒时鼓着嘴］\n（见daepmomh） ①形容毫无所得 ②形容有话不能说\n
bakcungq	枪口\n
bakdah	河口\n
bakdangx	（见dwngj;bakdwngj） 田埂口［田的进出水口］\n
bakdeih	（见baklai） 多嘴；饶舌\n
bakdiemz	（见bakvan） 嘴甜\n
bakdoiq	［方］ywdoiq;bakgyoeg 碓嘴\n
bakdou	门口\n
bakdoulaux	［方］maenzlaeuz;doumonz;bakgvaengh 大门\n
bakdwngj	［与dwngj同］田埂口［田的进出水口］\n
bakfaeuz	（见feuh）不自觉的泄漏秘密\n
bakfauh	（见bakfeuh） 嘴快［藏不住话］\n
bakfed	（见bakbyaengq） 直言不讳\n
bakfeuh	［方］bakfauh 嘴快［藏不住话］\n
bakgamx	（见gamx） 栅栏\n
bakgemh	隘口\n
bakgenbuh	袖口\n
bakgeng	嘴硬\n
bakgoep	（见bakbumj） 嘴笨\n
bakguk	虎口［比喻危险的地方］\n
bakgungh	（见hongh） 巷子\n
bakgvaengh	（见bakdoulaux） 大门\n
bakgyoeg	（见bakdoiq） 碓嘴\n
bakgyok	（见bakmbanj） 村口\n
bakhaemz	嘴苦\n
bakhaeu	［方］coujcaq 语言粗俗；爱讲粗口话\n
baklai	［方］bakdeih 多嘴；饶舌\n
baklem	（见nangx） 矛枪；红缨枪\n
baklih	健谈；嘴乖\n
bakma	骂人的话［意思是说某人讲话不分好坏是非，乱讲一通］\n
bakmbaeu	嘴勤，［逢人爱打招呼，爱与人交谈］\n
bakmbanj	［方］bakgyok 村口\n
bakmengx	嘴巴厉害；爱顶嘴\n
bakmizdaeh	［方］有口福\n
bakmid	（见bakcax） 刀口；刀刃\n
bakmomh	（见momx） 牛马的嘴唇\n
bakmwt	沉默\n［方］形容停久了没有吃上自己爱吃的东西或没有机会讲话\n
bakmyag	（见bakbyoengq） 嘴快［有话留不住］\n
bakmyep	（见bakbyoengq） 嘴快\n
bakmyeuq	［方］爱同别人嘻笑［多指作风轻浮的女子］\n
baknaek	［方］bakboenh 沉默寡言\n
baknengz	［方］baknyaix 口腔溃疡［多生在嘴角上，一般是缺乏维生素B1引起］\n
baknoux	（见bakcij） 奶头\n
baknyaix	（见baknengz） 口腔溃疡［多生在嘴角上，一般是缺乏维生素B1引起］\n
baknyinh	口供\n
bakraeh	［方］bakyak 嘴利\n
bakraeuz	油嘴；嘴滑［说话油滑，善于狡辩］\n
bakred	嘴紧；嘴严；说话小心；不乱讲；嘴稳\n
bakrem	好指责别人；好挑剔别人的错处\n［方］逢人好打招呼\n
bakroen	路口\n
bakrwix	［方］讲忌讳的话；爱扯是非\n
baksaeuq	（见bakcauq） 厨房\n
bakset	［方］baksep 钓鱼钩\n
baksieng	伤口\n
baksingz	（见dousingz） 城门\n
baksoh	嘴直；口直\n
baksoem	①噘嘴 ②语言锋利 ③说话刻薄\n
baksongz	（见momh） 牛口套\n
bakvan	［方］bakdiemz 嘴甜\n
bakvangq	（见bakvauq） 缺唇［比bakveuq缺的较大］\n
bakvauq	［方］bakvangq 缺唇［比bakveuq缺的较大］（兔唇－［honghlaj］）\n
bakvengq	（见bakveuq） 缺唇\n
bakveuq	［方］bakvengq;cijcaengz 缺唇［比bakvauq缺的较小］\n
bakyagvax	（见roqranz） 屋檐下（书中写作屋簷下，簷为繁体字－［honghlaj］）\n
bakyak	（见bakraeh） 嘴利\n
bam	楼；阁楼\n
bamga	（见lohdin） 赤脚\n
bamz	①笨；傻 ②（式样）不美观\n
bamj	（见benj） 扁（形）\n
bamq	（见boemz） ①伏；趴 ②埋伏\n扒［抓着可依附的东西］\n
bamqmbaq	［方］badmbaq 搭肩\n
bamhboem	（见doemngawh） 淤泥\n
ban	［方］saemh;sauh 辈；班辈；行辈\n①班级 ②军队的基层单位\n（见gang） 同一时期生的一群动物\n①班；调回或调动（军队） ②搬兵［搬取救兵］\n癍［皮肤生的斑点病］\n（见man）扳（枪机）\n（见dan） 分；摊\n
banbaeux	（见doengzdoih） 同伴；伙伴\n（见doengzsaemh） 同伴；伙伴\n
banbeix	（见banlaux） 长辈；前辈\n
banboh	父辈\n
banduz	叛徒\n
banfuengz	（见lauz） 监牢；狱；班房；牢房\n
bangeq	老前辈；老一辈\n
banhaemh	［与vaiqhaemh同］［方］aiqhaemh 傍晚\n
banhaet	［方］daengznaw 从清早到上午十时左右的时间\n
banhoih	班会\n
banlaux	［方］saemhgeq；banbeix 长辈；前辈\n
banlwg	子辈\n
banngoenz	（见banringz） 中午\n
bannomj	［方］ban'oiq;saemhnomj;ban'onq 晚辈；后辈\n
ban'oiq	（见bannomj） 晚辈；后辈\n
banringz	［方］banngoenz 中午\n
banringzgvaq	［方］baenzlengzgvaq;gvaqlingz;lajbyonghngoenz 下午\n
banz	（见henz） ①旁边；边沿 ②附近\n［方］bad 陡［坡度较小］\n［方］camh 盘子［大碟子］\n
Banz	盘（姓）\n
banj	版\n（见bau） （）包\n（见baez） （）次；（）遍；（）趟\n（见bup） （往墙上）摔（泥浆）\n（见beg） 扳（倒）\n［方］ ①板［音乐和戏曲中的节拍］ Ciengq go dawz ～。唱歌合拍 ②节奏 Guh hong caemh yaek aeu miz ～。做工作也要有节奏。\n
banjcax	刀面\n
banjcae	（犁的）调节板［犁头上用以调节深浅的部件］\n
banjcoeng	（见duzcoengmax） 马鬃蛇\n
banjdaeuz	［方］名堂［花样、名目等］ Gij ～de ceiq lai。他的名堂最多。\n
banjdiuh	条理\n
banjgaeuq	老一套\n
banjmienh	版面\n
banjnah	（见bangh）女友的互称\n
banjsaeg	（见dubsaeg） 洗衣棒 （似应为“洗衣板”－［honghlaj］）\n
banjsouj	扳手\n
banx	（见boemz） 摔\n（见bauei） 胎衣；胞衣\n
banxdungx	（见famhdungx） 腹部的两侧\n
banq	斑纹 Ndang max miz ～。马的身上有斑纹。\n搭［如把手巾搭在肩上］\n高攀；攀亲\n（见ndaij） 苧麻\n横摔\n［方］用较长较粗的鞭子抽打\n
banqyauj	［方］batnyak;duzbat 青蛙的一种［色略黄，皮光滑，体小脚长，常居塘边、树上，吃害虫］\n
banqyaujfaex	［方］batnyak 青蛙的一种［身瘦、腿长，比duzcaeuh小，尿含毒素，常居树上］\n
banh	举办\n［与liuzlangh同］ 流浪\n办；办理；处理\n［方］laeh 爬［许多虫到处爬行］\n枪毙；处决\n［方］youzyaz 云游\n［方］鉴别；识别\n（见lah） 传染\n
banhciz	（见leq） 饭铲［用木做成，舀饭用］\n
banhfap	办法\n
banhgoeng	办公\n
banhleix	办理\n
banhnywdnywd	［方］ （虫类）满地爬\n
banhsaeh	办事\n
bang	［方］caeuq;coengh;coih ①帮助 ②协助 ③支援\n［方］mbongh;boengx;raq;ruj;doq;muq ①（）帮 ～vunz ndeu 一帮人 ②伙 ～caeg ndeu 一伙强盗 ③群 ～roeg ndeu 一群鸟\n（见faq） （）堵（墙）\n
bangbouj	帮补；补助；辅助；周济\n
bangcienz	资助\n
bangcoh	帮助\n
bangcoengh	周全；帮忙\n
bangfwngz	助手；助理；帮忙；帮手\n
banghemq	助威\n
bangz	（见nyengh） 睨视［牛将打架时斜瞪着眼看对方的样子］\n（见gyak） （用斧）修削\n
bangj	［方］号定；圈定\n（见longz） 披（衣服）\n
bangjbienz	［方］大襟［指唐装上衣的大襟］\n
bangjbuq	（见gungqsou） 癞蛤蟆；蟾蜍\n
bangjdaez	（见yenzdaez） 圆蹄［用猪腿部的肉做成的一种菜肴］\n
bangjdoengz	（见mbaengq） 大竹筒\n
bangjfuengz	（见ranzvang） 厢房\n
bangjhaiz	［方］鞋帮\n
bangjhaih	［方］诬害\n
bangjlaih	①诽谤 ②诬赖；诬蔑\n
bangjndang	（见dox） 围裙\n
bangjyang	［方］buengjyiengh 榜样\n
bangx	壁（上）；立体物侧面上 ～ciengz 墙壁上\n（以鞭子、木条）赶\n鞭打\n旁；旁边\n
bangxbuq	（见gungqsou） 癞蛤蟆；蟾蜍\n
bangxdah	（见haenzdah） 河岸\n
bangxdat	峭壁\n
bangq	（人）高大；胖\n①磅秤 ②过磅\n（见lanz） 拦；阻拦\n
bangqga	（见goekga） 大腿\n
bangqgen	（见soem）庹［两手向左右张开的距离，约有五尺长］\n
bangh	（见ring） 烘［放在火旁烘］\n［方］gam'aij;banjnah 女友的互称\n
bap	（见fad） 摔［一般指把带有黏性的东西摔出去］\n
bapcuq	（见gungqsou） 癞蛤蟆；蟾蜍\n
bat	八（月）［一般用在月份］\n［方］angq 盆\n（见fat） 雨从屋外打进房里\n
batceij	［方］angqmakgam;batguengj 瓦盆的一种［大如中型脸盆］\n
batcij	瓦盆之一种［盆上开一小口，便于液体流出］\n
batcih	［与sawmingh同］［方］yiengzmingh 八字［封建迷信语，即生辰八字］；庚帖\n
batcuz	（见batloiz） 大瓦盆\n
batdaeuj	（见batloiz） 大瓦盆\n
batdin	脚盆\n
batfeiz	火盆\n
batgak	［方］makgak 八角\n
batguengj	（见batceij） 瓦盆的一种［大如中型脸盆］\n
batgyumj	瓦盆的一种［大如中型脸盆］\n
bathang	（见cauqbien）一种小铁锅\n
batloiz	［方］batngaeuj;angqguengj;batcuz 大瓦盆\n
batmanh	［方］vanjloiz 辣椒臼\n
batnaj	［方］angqsauznaj 脸盆\n
batngaeuj	（见batloiz） 大瓦盆\n
batnyak	（见banqyaujfaex） 青蛙的一种\n
batva	［方］angqmyok;vabuenz 花盆\n
batvax	［方］瓦盆\n
batyak	（见banqyauj） 青蛙的一种\n
bau	［方］banj;men （）包\n［与suek同］ 包（东西）；裹\n［方］suek 包庇 Mwngz gaej ～ vunzvaih。你别包庇坏人。\n抛\n保；保证\n承包\n［方］踢\n（见bauh） 添［卖主在总数之外再多送一些给买主，补偿蚀耗］\n（见fuk） （）剂（药）\n（见guj） （）股（棉纱）\n
baubanh	包办\n
baubug	（见mbuk） 襁褓\n
baucanj	包产\n
baucang	包装\n
bauceij	［方］药罐\n
bauei	［方］banx;nongx;aenbix;rug 胎衣；胞衣\n
baufug	包袱\n
baugai	包销\n
baugoeb	（见mbuk） 襁褓\n
baugoeng	［方］bauhong 包工\n
bauhamz	包含\n
bauhaux	（见dinghvaen）定婚 （似应为“订婚”－［honghlaj］）\n
bauhong	（见baugoeng） 包工\n
baulanj	（见lamx） ①包揽 ②招揽\n
baumaenh	［方］保持\n
bausiu	包销\n
bauz	［方］空 Ndaw daeh ～badbad。囊中无物\n［方］bob;beb;lub （五谷）不饱满；瘪；秕\n［方］gviz 扒（饭吃）\n［方］hot 刮（胡子）\n袍\n（见ngad） 擦［如牛倚物擦痒］\n
bauzbadbad	瘪瘪的［指谷类颗粒］\n
bauzdoengz	①调皮 ②办事不牢靠 ③毛躁\n
bauj	宝；宝贝\n①保；担保 ②保护；保卫；保送\n
baujcienz	保全\n
baujguenj	保管\n
baujlouz	保留\n
baujsiengq	（见buqsiengq） 破相\n
baujsoengq	保送\n
baujsouj	保守\n
baujyiemj	保险\n
baujyouh	保佑\n
baux	（见fugfauz） 泡沫\n
bauq	［方］cauq 油炸（食物）\n［方］cit 爆裂\n爆竹\n［方］daeuz 报；报（讯）\n［方］danh;dengj;mbwnj 涌 Raemxmboq ～ okdaeuj lo。泉水涌出来了。\n炮\n
bauqaen	报恩\n
bauqbej	（见bauqrengh） 鞭炮\n
bauqbet	（见bauqrengh） 鞭炮\n
bauqbing	炮兵\n
bauqceij	报纸\n
bauqciengzlad	抬枪\n
bauqciengj	（见bauqcoeng'yieng） 炮竹的一种\n
bauqciengjdaeuz	（见bauqengh） 炮竹的一种，大如拇指\n
bauqciengjrengh	（见bauqrengh） 鞭炮\n
bauqcoeng'yieng	［方］bauqciengj;bauqlaehgoengq ［炮竹的一种，长约三寸，大如拇指］\n
bauqcouz	报仇 雪耻\n
bauqdaengz	报到\n
bauqdaiz	炮台\n
bauqdanz	炮弹；枪弹\n
bauqdap	报答\n
bauqdiet	地炮；铁炮［古时礼炮之一］\n
bauqdinj	（见cungqdinj） 短枪；手枪\n
bauqdoengz	炮筒子\n
bauqengh	［方］bauqciengjdaeuz（书中为bauqciengzdaeuz，根据上述词条更改－［honghlaj］） 爆竹的一种［大如拇指］\n
bauqfoenfoen	［方］汹涌［指水猛烈地向上涌］\n
bauqgauj	报考\n
bauqheij	报喜\n
bauqlaehgoengq	（见bauqcoeng'yieng） 爆竹的一种\n
bauqlaeuz	炮楼\n
bauqlienz	（见bauqrengh） 鞭炮\n
bauqmaed	［方］laegbauq;ngoemxbauq 告密；密告\n
bauqmingz	报名\n
bauqngoemx	哑炮\n
bauqngoenz	［方］ronzngoenz;daengqlaeuj 把婚期通报亲友\n
bauqraez	（见cungqraez） 步枪；长枪\n
bauqrengh	［方］bauqbej;bauqlienz;bauqroix;bauqciengjrengh;bauqbet 鞭炮\n
bauqroix	（见bauqrengh） 鞭炮\n
bauqsang	讣告；报丧\n
bauqsiu	报销\n
bauqva	花炮［壮族民间节目放的礼炮］\n（见daenghaiva） 结灯花\n
bauqwngq	报应\n
bauh	①刨子 ②刨 ～faex 刨木头\n［方］bau 添［卖主在总数之外再多送买主补偿蚀耗］\n（见vad） 扇\n（见funggvih） 风柜；风车［风谷用具］\n（见mauh） 超（过）；越（过）\n
bauhbien	边刨\n
bauhcauz	［方］bauhlueng 槽刨\n
bauhcauq	［方］laekgaek 急躁；暴躁\n
bauhgom	圆刨\n
bauhgva	瓜刨\n
bauhlueng	（见bauhcauz） 槽刨\n
bawx	［方］nangzluz;nangzbaex;luglux;lugbaex;lwgbaex;lwgbawx 儿媳\n［方］laz;benq 形容身上疥疮太多，密密麻麻成片的 Ndang baenz nyan ～ bae。身上长疥疮密密麻麻。\n（见bien）边；边缘\n（见hen）守；看守；防守\n
bawxbyok	［方］bawxdauh;gaeqdoiq 童养媳 （gaeqdoiq是童养媳？在我们那里该词意思可是成对买回来（或自己养）的小鸡！－［honghlaj］）\n
bawxdauh	（见bawxbyok） 童养媳\n
bawxlan	［方］lanluz;lanbaex;lanlux;lanbawx 孙媳\n侄媳妇\n
bawxmoq	［方］luzmoq;yahmoq 新娘；新媳妇\n
bawxnuengx	（见nuengxbawx） 弟媳\n
bawxndu	（见gam） 监视；监督\n
bawh	叫牛向右走或向右转\n
bawhdauq	叫牛向右后转
be	片［把肉斜切成薄片］\n［方］mej 并生；连体 song boux lwg dox～。两个连体婴儿。\n（见roi） （）梭（芭蕉）\n
bez	（见saz） 木排；筏；竹排\n
bej	扁［受压力而扁］\n扑克\n
bejlez	（见loxlez） 唢呐 （书中误为“哨呐”－［honghlaj］）\n
